eta_almacenamiento,eta_temporal_real,diferencia_absoluta
1.1491285870795431,1.1491285870795431,0.0
1.8933230737234212,1.8933230737234212,0.0
0.9288313207424895,0.9288313207424895,0.0
0.8538372690821395,0.8538372690821395,0.0
0.7733598856430967,0.7733598856430967,0.0
1.6209779054159832,1.6209779054159832,0.0
1.2770777500398618,1.2770777500398618,0.0
1.458834544097013,1.458834544097013,0.0
1.8471419248178935,1.8471419248178935,0.0
1.273370502833808,1.273370502833808,0.0
1.6458523947435693,1.6458523947435693,0.0
1.25124052385697,1.25124052385697,0.0
1.7248696595284572,1.7248696595284572,0.0
1.1036763219025174,1.1036763219025174,0.0
1.226122651721674,1.226122651721674,0.0
1.7114278698062129,1.7114278698062129,0.0
1.4520341770811538,1.4520341770811538,0.0
1.6628871163843704,1.6628871163843704,0.0
1.9309802654469912,1.9309802654469912,0.0
2.183414789953685,2.183414789953685,0.0
1.7262904241558334,1.7262904241558334,0.0
