n_original,n_relleno_cola,n_efectivo,cola_target_constante,empates_intermedios
60,0,60,False,24
269,0,269,False,39
488,0,488,False,57
1336,0,1336,False,352
147,0,147,False,0
614,0,614,False,104
288,0,288,False,8
1070,0,1070,False,163
678,0,678,False,262
226,0,226,False,7
102,0,102,False,20
168,0,168,False,1
1208,0,1208,False,362
352,0,352,False,48
205,0,205,False,8
296,0,296,False,33
400,0,400,False,43
651,0,651,False,113
626,0,626,False,89
1142,0,1142,False,407
598,0,598,False,82
204,0,204,False,7
250,0,250,False,10
841,0,841,False,315
677,0,677,False,191
168,0,168,False,0
717,0,717,False,97
214,0,214,False,1
711,0,711,False,255
1246,0,1246,False,109
733,0,733,False,112
124,0,124,False,3
641,0,641,False,133
575,0,575,False,101
1152,0,1152,False,386
286,0,286,False,21
954,0,954,False,333
46,0,46,False,14
558,1,557,True,283
942,0,942,False,84
366,0,366,False,10
667,0,667,False,254
209,0,209,False,3
649,0,649,False,134
540,0,540,False,58
80,0,80,False,23
510,0,510,False,45
994,0,994,False,127
286,0,286,False,36
412,0,412,False,40
137,0,137,False,6
545,0,545,False,76
83,0,83,False,19
261,0,261,False,56
710,0,710,False,121
802,0,802,False,104
478,0,478,False,50
312,0,312,False,50
444,0,444,False,20
700,0,700,False,103
772,0,772,False,289
319,0,319,False,23
362,0,362,False,10
626,0,626,False,59
291,0,291,False,10
707,0,707,False,119
656,0,656,False,84
270,0,270,False,21
398,0,398,False,58
732,0,732,False,260
1141,0,1141,False,295
234,0,234,False,30
267,0,267,False,21
689,0,689,False,125
41,0,41,False,12
275,0,275,False,12
147,0,147,False,7
524,0,524,False,68
1152,0,1152,False,107
336,0,336,False,46
859,0,859,False,328
322,0,322,False,39
209,0,209,False,9
1034,0,1034,False,304
1177,0,1177,False,271
654,0,654,False,95
1056,0,1056,False,90
266,0,266,False,9
59,0,59,False,17
443,0,443,False,21
394,0,394,False,54
210,0,210,False,3
205,0,205,False,16
371,0,371,False,31
142,0,142,False,3
82,0,82,False,23
185,0,185,False,3
283,0,283,False,37
178,0,178,False,5
602,0,602,False,73
2060,0,2060,False,920
1160,0,1160,False,332
402,0,402,False,53
393,0,393,False,9
78,0,78,False,20
983,0,983,False,344
948,1,947,True,552
308,0,308,False,6
426,0,426,False,23
959,0,959,False,98
554,0,554,False,67
155,0,155,False,3
544,0,544,False,78
723,0,723,False,288
618,0,618,False,55
45,0,45,False,11
386,0,386,False,44
1247,0,1247,False,305
1477,0,1477,False,746
268,0,268,False,29
801,0,801,False,241
515,0,515,False,48
137,0,137,False,4
2192,0,2192,False,960
278,0,278,False,3
759,0,759,False,276
370,0,370,False,10
417,0,417,False,105
1450,1,1449,True,789
289,0,289,False,29
776,0,776,False,273
431,0,431,False,23
524,0,524,False,70
498,1,497,True,250
1039,0,1039,False,230
719,0,719,False,117
2356,0,2356,False,590
450,0,450,False,51
601,0,601,False,136
1672,1,1671,True,916
725,0,725,False,186
272,0,272,False,31
349,0,349,False,50
577,0,577,False,57
51,0,51,False,15
335,0,335,False,31
418,0,418,False,16
1155,0,1155,False,334
450,0,450,False,71
622,0,622,False,105
303,0,303,False,17
73,0,73,False,21
175,0,175,False,8
334,0,334,False,34
78,0,78,False,21
182,0,182,False,4
471,0,471,False,37
547,0,547,False,97
1148,0,1148,False,380
341,0,341,False,41
737,0,737,False,108
397,0,397,False,105
562,0,562,False,67
1111,0,1111,False,370
898,0,898,False,80
580,0,580,False,135
583,0,583,False,137
718,0,718,False,284
420,0,420,False,48
292,0,292,False,24
301,0,301,False,32
726,0,726,False,96
175,0,175,False,0
1052,0,1052,False,86
538,0,538,False,83
671,0,671,False,220
35,0,35,False,16
294,0,294,False,23
199,0,199,False,1
42,0,42,False,6
546,0,546,False,84
159,0,159,False,4
1160,0,1160,False,387
1551,0,1551,False,414
226,0,226,False,32
749,0,749,False,121
546,0,546,False,105
650,0,650,False,93
657,0,657,False,187
397,0,397,False,54
49,0,49,False,18
318,0,318,False,39
271,0,271,False,9
642,0,642,False,166
39,0,39,False,12
47,0,47,False,12
197,0,197,False,3
47,0,47,False,17
48,0,48,False,16
439,0,439,False,18
449,0,449,False,51
486,0,486,False,81
37,0,37,False,13
259,0,259,False,20
46,0,46,False,13
219,0,219,False,23
360,0,360,False,8
437,0,437,False,67
1412,0,1412,False,623
772,0,772,False,280
260,0,260,False,14
400,0,400,False,53
261,0,261,False,12
73,0,73,False,22
85,0,85,False,28
642,0,642,False,91
1317,0,1317,False,597
857,0,857,False,325
60,0,60,False,18
96,0,96,False,17
380,0,380,False,64
712,0,712,False,181
139,0,139,False,52
211,0,211,False,6
164,0,164,False,3
209,0,209,False,4
618,0,618,False,157
617,0,617,False,75
691,0,691,False,99
1035,0,1035,False,84
636,0,636,False,92
487,0,487,False,49
92,0,92,False,56
273,0,273,False,31
482,0,482,False,26
258,0,258,False,32
608,0,608,False,144
321,0,321,False,40
165,0,165,False,1
47,0,47,False,15
145,0,145,False,3
459,0,459,False,53
228,0,228,False,4
549,0,549,False,90
176,0,176,False,9
410,0,410,False,83
242,0,242,False,14
868,0,868,False,266
875,0,875,False,313
389,0,389,False,53
221,0,221,False,5
335,0,335,False,28
285,0,285,False,39
451,0,451,False,59
505,0,505,False,44
478,0,478,False,50
56,0,56,False,0
211,0,211,False,7
290,0,290,False,26
293,0,293,False,44
159,0,159,False,52
595,0,595,False,105
784,0,784,False,136
31,0,31,False,2
1012,0,1012,False,294
221,0,221,False,7
223,0,223,False,0
256,0,256,False,14
293,0,293,False,25
263,0,263,False,31
258,0,258,False,31
228,0,228,False,114
408,0,408,False,11
46,0,46,False,15
228,0,228,False,13
198,0,198,False,5
33,0,33,False,8
386,0,386,False,103
726,0,726,False,285
1111,0,1111,False,396
532,0,532,False,61
1194,0,1194,False,83
169,0,169,False,2
227,0,227,False,8
1396,0,1396,False,340
363,0,363,False,27
1150,0,1150,False,305
749,0,749,False,153
214,0,214,False,12
495,0,495,False,87
177,0,177,False,0
633,0,633,False,118
993,0,993,False,164
741,0,741,False,252
521,0,521,False,78
648,0,648,False,83
1216,0,1216,False,213
295,0,295,False,24
522,0,522,False,147
1089,0,1089,False,99
69,0,69,False,18
123,0,123,False,92
139,0,139,False,4
1125,0,1125,False,321
997,0,997,False,250
762,0,762,False,283
496,0,496,False,54
890,0,890,False,143
266,0,266,False,9
1051,0,1051,False,106
153,0,153,False,1
581,0,581,False,103
58,0,58,False,14
505,0,505,False,36
149,0,149,False,57
734,0,734,False,93
312,0,312,False,49
127,0,127,False,10
143,0,143,False,46
182,0,182,False,2
79,0,79,False,24
78,0,78,False,19
1075,0,1075,False,95
67,0,67,False,1
730,0,730,False,193
581,0,581,False,89
35,0,35,False,7
192,0,192,False,2
230,0,230,False,20
782,0,782,False,115
595,0,595,False,102
207,0,207,False,1
42,0,42,False,14
1153,0,1153,False,436
1224,0,1224,False,93
410,0,410,False,91
76,0,76,False,24
311,0,311,False,40
279,0,279,False,11
586,0,586,False,94
139,0,139,False,0
165,0,165,False,12
806,0,806,False,266
525,0,525,False,71
1194,0,1194,False,272
1010,0,1010,False,92
860,0,860,False,65
191,0,191,False,2
554,0,554,False,60
1137,0,1137,False,195
1111,0,1111,False,387
661,0,661,False,51
2011,0,2011,False,441
419,0,419,False,41
49,0,49,False,18
69,0,69,False,19
323,0,323,False,23
254,0,254,False,31
39,0,39,False,15
137,0,137,False,0
156,0,156,False,41
732,0,732,False,102
332,0,332,False,31
76,0,76,False,24
157,0,157,False,6
194,0,194,False,3
834,0,834,False,319
1106,0,1106,False,389
147,0,147,False,53
173,0,173,False,6
544,0,544,False,77
575,0,575,False,68
604,0,604,False,81
823,0,823,False,112
606,0,606,False,78
1103,0,1103,False,396
696,0,696,False,122
192,0,192,False,5
169,0,169,False,0
317,0,317,False,41
553,0,553,False,70
524,0,524,False,69
76,0,76,False,20
33,0,33,False,0
1199,0,1199,False,229
223,0,223,False,34
226,0,226,False,12
46,0,46,False,17
303,0,303,False,44
356,0,356,False,31
32,0,32,False,7
330,0,330,False,34
856,0,856,False,83
1048,0,1048,False,258
397,0,397,False,47
520,0,520,False,70
876,0,876,False,269
866,0,866,False,263
269,0,269,False,9
802,0,802,False,122
62,0,62,False,2
314,0,314,False,43
773,0,773,False,280
231,0,231,False,1
33,0,33,False,0
141,0,141,False,9
226,0,226,False,24
805,0,805,False,121
141,0,141,False,19
705,0,705,False,274
263,0,263,False,9
855,0,855,False,133
523,0,523,False,111
33,0,33,False,8
798,0,798,False,232
410,0,410,False,40
155,0,155,False,4
1094,0,1094,False,395
661,0,661,False,82
884,0,884,False,284
529,0,529,False,68
861,0,861,False,318
349,0,349,False,40
867,0,867,False,266
214,0,214,False,10
279,0,279,False,34
2036,0,2036,False,632
417,0,417,False,46
1053,0,1053,False,88
480,0,480,False,41
167,0,167,False,1
710,0,710,False,226
892,0,892,False,160
239,0,239,False,20
445,0,445,False,47
609,0,609,False,70
116,0,116,False,11
716,0,716,False,280
46,0,46,False,11
687,0,687,False,89
81,0,81,False,23
323,0,323,False,7
75,0,75,False,20
2051,0,2051,False,659
2201,0,2201,False,537
1310,0,1310,False,135
372,0,372,False,6
45,0,45,False,14
415,0,415,False,14
537,0,537,False,57
537,0,537,False,63
45,0,45,False,12
417,0,417,False,44
719,0,719,False,84
1153,0,1153,False,103
553,0,553,False,70
175,0,175,False,37
1016,0,1016,False,294
361,0,361,False,9
117,0,117,False,1
85,0,85,False,8
1159,0,1159,False,337
181,0,181,False,4
149,0,149,False,3
2287,0,2287,False,547
997,0,997,False,134
727,0,727,False,106
736,0,736,False,105
249,0,249,False,21
644,0,644,False,81
686,0,686,False,263
98,0,98,False,9
48,0,48,False,13
75,0,75,False,20
405,0,405,False,57
151,0,151,False,32
49,0,49,False,13
669,0,669,False,177
870,0,870,False,71
572,0,572,False,66
647,0,647,False,81
404,0,404,False,55
722,0,722,False,97
804,0,804,False,125
548,0,548,False,194
590,0,590,False,140
522,0,522,False,48
360,0,360,False,56
216,0,216,False,7
439,0,439,False,54
985,0,985,False,81
2284,0,2284,False,1461
756,0,756,False,136
45,0,45,False,10
597,0,597,False,141
436,0,436,False,57
1045,0,1045,False,96
973,0,973,False,167
549,0,549,False,45
619,0,619,False,127
378,0,378,False,50
113,0,113,False,1
328,0,328,False,16
540,0,540,False,63
620,0,620,False,222
94,0,94,False,41
1671,0,1671,False,331
477,0,477,False,82
255,0,255,False,5
390,0,390,False,49
945,0,945,False,288
475,0,475,False,80
208,0,208,False,8
235,0,235,False,23
876,0,876,False,69
2816,0,2816,False,1221
95,0,95,False,6
274,0,274,False,3
671,0,671,False,85
405,0,405,False,12
494,0,494,False,65
570,0,570,False,49
685,0,685,False,109
1106,0,1106,False,72
1064,0,1064,False,99
161,0,161,False,7
390,0,390,False,51
1271,0,1271,False,311
1006,0,1006,False,92
570,0,570,False,84
251,0,251,False,14
1162,0,1162,False,113
1513,0,1513,False,441
568,0,568,False,88
121,0,121,False,0
187,0,187,False,2
36,0,36,False,12
1026,0,1026,False,81
1557,0,1557,False,349
95,0,95,False,35
45,0,45,False,8
247,0,247,False,12
393,0,393,False,23
669,0,669,False,155
737,0,737,False,105
273,0,273,False,35
334,1,333,True,193
721,0,721,False,89
519,0,519,False,90
433,0,433,False,58
392,0,392,False,66
469,0,469,False,57
303,0,303,False,34
792,0,792,False,123
173,0,173,False,7
29,0,29,False,6
749,0,749,False,101
335,0,335,False,23
669,0,669,False,199
251,0,251,False,32
1015,0,1015,False,92
1077,0,1077,False,84
42,0,42,False,9
1425,0,1425,False,369
657,0,657,False,260
313,0,313,False,13
299,0,299,False,57
266,0,266,False,13
112,0,112,False,1
1395,0,1395,False,418
935,0,935,False,90
226,0,226,False,2
610,0,610,False,76
1000,0,1000,False,294
584,0,584,False,115
159,0,159,False,52
800,0,800,False,114
450,0,450,False,81
231,0,231,False,29
163,0,163,False,27
906,0,906,False,104
46,0,46,False,14
360,0,360,False,9
48,0,48,False,15
493,0,493,False,61
914,0,914,False,302
1528,0,1528,False,654
427,0,427,False,48
1506,0,1506,False,485
212,0,212,False,26
718,0,718,False,90
270,0,270,False,3
224,0,224,False,8
586,0,586,False,115
118,0,118,False,39
864,0,864,False,80
808,0,808,False,121
726,0,726,False,104
464,0,464,False,54
455,0,455,False,22
330,0,330,False,16
338,0,338,False,28
233,0,233,False,25
204,0,204,False,11
483,0,483,False,44
76,0,76,False,23
675,0,675,False,42
701,0,701,False,262
638,0,638,False,87
319,0,319,False,42
365,0,365,False,9
283,0,283,False,21
304,0,304,False,12
239,0,239,False,1
271,0,271,False,32
666,0,666,False,180
678,0,678,False,139
211,0,211,False,5
408,0,408,False,56
579,0,579,False,202
979,0,979,False,97
330,0,330,False,24
569,0,569,False,134
973,0,973,False,335
592,0,592,False,94
77,0,77,False,0
375,0,375,False,45
387,0,387,False,36
81,0,81,False,18
579,0,579,False,92
550,0,550,False,48
53,0,53,False,17
877,0,877,False,269
163,0,163,False,13
577,0,577,False,201
272,0,272,False,3
902,0,902,False,342
230,0,230,False,21
900,0,900,False,55
790,0,790,False,61
370,0,370,False,23
80,0,80,False,23
377,0,377,False,48
657,0,657,False,252
422,0,422,False,74
277,0,277,False,24
592,0,592,False,50
935,0,935,False,118
65,0,65,False,18
428,0,428,False,13
209,0,209,False,13
859,0,859,False,264
311,0,311,False,38
387,0,387,False,57
2312,0,2312,False,674
367,0,367,False,21
243,0,243,False,31
567,0,567,False,88
962,0,962,False,35
215,0,215,False,0
661,0,661,False,93
272,0,272,False,33
230,0,230,False,8
395,0,395,False,26
587,0,587,False,130
560,0,560,False,196
263,0,263,False,4
195,0,195,False,2
105,0,105,False,33
79,0,79,False,25
346,0,346,False,29
1051,0,1051,False,84
1004,0,1004,False,80
78,0,78,False,27
313,0,313,False,18
1475,0,1475,False,745
346,0,346,False,32
146,0,146,False,3
339,0,339,False,24
361,0,361,False,47
715,0,715,False,263
53,0,53,False,16
222,0,222,False,28
37,0,37,False,6
2061,0,2061,False,923
761,0,761,False,281
628,0,628,False,84
757,0,757,False,64
49,0,49,False,17
1153,0,1153,False,384
553,0,553,False,74
568,0,568,False,68
467,0,467,False,113
1268,0,1268,False,378
148,0,148,False,56
595,0,595,False,76
1295,0,1295,False,379
685,0,685,False,80
698,0,698,False,55
76,0,76,False,20
440,0,440,False,45
1025,0,1025,False,159
1153,0,1153,False,303
662,0,662,False,96
1253,0,1253,False,501
192,0,192,False,2
458,0,458,False,74
73,0,73,False,16
475,0,475,False,68
1160,0,1160,False,263
316,0,316,False,32
51,0,51,False,14
966,0,966,False,218
807,0,807,False,160
296,0,296,False,27
413,0,413,False,13
330,0,330,False,16
94,0,94,False,31
1112,0,1112,False,73
1045,0,1045,False,154
45,0,45,False,14
535,0,535,False,65
294,0,294,False,34
599,0,599,False,116
312,0,312,False,40
164,0,164,False,0
216,0,216,False,4
715,0,715,False,120
46,0,46,False,2
151,0,151,False,46
601,0,601,False,85
764,0,764,False,65
356,0,356,False,70
325,0,325,False,13
491,0,491,False,52
1356,0,1356,False,352
463,0,463,False,51
648,0,648,False,74
551,0,551,False,49
36,0,36,False,12
301,0,301,False,29
46,0,46,False,10
884,0,884,False,79
598,0,598,False,80
353,0,353,False,81
416,0,416,False,47
1004,0,1004,False,290
325,0,325,False,8
549,0,549,False,88
569,0,569,False,66
816,0,816,False,155
722,0,722,False,233
325,0,325,False,28
185,0,185,False,5
525,0,525,False,78
1030,0,1030,False,83
262,0,262,False,9
455,0,455,False,21
595,0,595,False,54
671,0,671,False,88
492,0,492,False,53
262,0,262,False,27
432,0,432,False,38
165,0,165,False,8
1110,0,1110,False,398
274,0,274,False,4
181,0,181,False,3
400,0,400,False,104
663,0,663,False,63
861,0,861,False,324
211,0,211,False,28
144,0,144,False,61
587,0,587,False,129
720,0,720,False,281
705,0,705,False,76
49,0,49,False,11
557,0,557,False,67
453,0,453,False,39
220,0,220,False,2
232,0,232,False,7
1093,0,1093,False,382
214,0,214,False,2
277,0,277,False,3
651,0,651,False,90
872,0,872,False,213
638,0,638,False,167
611,0,611,False,156
463,0,463,False,67
58,0,58,False,2
77,0,77,False,19
409,0,409,False,50
208,0,208,False,3
229,0,229,False,9
77,0,77,False,23
551,0,551,False,78
721,0,721,False,90
695,0,695,False,128
665,0,665,False,102
380,0,380,False,24
752,0,752,False,207
1044,0,1044,False,222
1106,0,1106,False,215
544,0,544,False,92
369,0,369,False,31
1478,0,1478,False,599
257,0,257,False,12
164,0,164,False,3
224,0,224,False,32
235,0,235,False,5
269,0,269,False,9
273,0,273,False,9
295,0,295,False,19
176,0,176,False,8
331,0,331,False,23
549,0,549,False,67
1142,0,1142,False,378
241,0,241,False,38
1288,0,1288,False,125
601,0,601,False,238
338,0,338,False,23
899,0,899,False,81
79,0,79,False,18
585,0,585,False,88
141,0,141,False,0
963,0,963,False,340
420,0,420,False,57
673,0,673,False,70
797,0,797,False,113
270,0,270,False,40
1294,0,1294,False,420
511,0,511,False,61
497,0,497,False,43
150,0,150,False,52
145,0,145,False,60
45,0,45,False,10
734,0,734,False,202
569,0,569,False,172
39,0,39,False,15
1104,0,1104,False,210
222,0,222,False,34
35,0,35,False,11
409,0,409,False,30
629,0,629,False,76
220,0,220,False,34
924,0,924,False,156
46,0,46,False,15
463,0,463,False,58
135,0,135,False,23
360,0,360,False,62
684,0,684,False,95
88,0,88,False,13
36,0,36,False,0
774,0,774,False,143
364,0,364,False,22
232,0,232,False,1
291,0,291,False,8
573,0,573,False,135
470,0,470,False,81
763,0,763,False,213
637,0,637,False,117
385,0,385,False,17
1135,0,1135,False,192
3283,0,3283,False,1404
529,0,529,False,42
288,0,288,False,38
233,0,233,False,10
93,0,93,False,6
1329,0,1329,False,359
282,0,282,False,30
468,0,468,False,81
533,0,533,False,72
279,0,279,False,27
626,0,626,False,107
126,0,126,False,15
450,0,450,False,63
61,0,61,False,18
550,0,550,False,81
178,0,178,False,5
504,0,504,False,43
1436,0,1436,False,426
657,0,657,False,86
2272,0,2272,False,558
422,0,422,False,56
799,0,799,False,115
318,0,318,False,37
232,0,232,False,7
301,0,301,False,10
1194,0,1194,False,128
625,0,625,False,80
641,0,641,False,87
1029,0,1029,False,80
72,0,72,False,21
1019,0,1019,False,228
515,0,515,False,62
123,0,123,False,1
870,0,870,False,92
721,0,721,False,280
309,0,309,False,32
32,0,32,False,0
235,0,235,False,11
465,0,465,False,52
199,0,199,False,0
182,0,182,False,11
337,0,337,False,48
125,0,125,False,24
426,0,426,False,98
695,0,695,False,100
1156,0,1156,False,101
126,0,126,False,55
557,0,557,False,69
422,0,422,False,15
1288,0,1288,False,406
387,0,387,False,60
622,0,622,False,51
82,0,82,False,23
267,0,267,False,4
330,0,330,False,8
553,0,553,False,42
557,0,557,False,85
252,0,252,False,2
195,0,195,False,2
604,0,604,False,236
658,0,658,False,151
412,0,412,False,17
633,0,633,False,87
570,0,570,False,201
237,0,237,False,7
315,0,315,False,40
175,0,175,False,0
123,0,123,False,38
601,0,601,False,238
820,1,819,True,463
1255,0,1255,False,516
193,0,193,False,18
317,0,317,False,37
102,0,102,False,16
1299,0,1299,False,340
1310,0,1310,False,344
54,0,54,False,21
264,0,264,False,39
151,0,151,False,3
58,0,58,False,14
437,0,437,False,54
555,0,555,False,81
164,0,164,False,5
221,0,221,False,32
327,0,327,False,44
174,0,174,False,0
398,0,398,False,31
530,0,530,False,86
75,0,75,False,23
195,0,195,False,84
362,0,362,False,4
438,0,438,False,46
494,0,494,False,59
487,0,487,False,68
685,0,685,False,96
515,0,515,False,89
1633,0,1633,False,521
236,0,236,False,4
1166,0,1166,False,389
481,0,481,False,91
646,0,646,False,87
250,0,250,False,22
164,0,164,False,78
870,0,870,False,71
282,0,282,False,38
41,0,41,False,10
662,0,662,False,93
284,0,284,False,5
370,0,370,False,29
519,0,519,False,73
209,0,209,False,34
44,0,44,False,11
554,0,554,False,60
376,0,376,False,50
453,0,453,False,63
138,0,138,False,0
1022,0,1022,False,139
168,0,168,False,15
764,0,764,False,260
236,0,236,False,7
470,0,470,False,68
567,0,567,False,67
228,0,228,False,17
473,0,473,False,60
843,0,843,False,147
637,0,637,False,89
215,0,215,False,3
76,0,76,False,18
585,0,585,False,227
193,0,193,False,6
874,0,874,False,220
692,1,691,True,352
224,0,224,False,1
49,0,49,False,15
733,0,733,False,109
180,0,180,False,2
613,0,613,False,73
50,0,50,False,14
476,0,476,False,81
739,0,739,False,148
418,0,418,False,11
726,0,726,False,124
507,0,507,False,68
45,0,45,False,12
46,0,46,False,13
962,0,962,False,274
1669,0,1669,False,469
933,0,933,False,345
1099,0,1099,False,400
1170,0,1170,False,117
188,0,188,False,2
474,0,474,False,25
263,0,263,False,10
719,0,719,False,121
825,0,825,False,311
1001,0,1001,False,81
524,0,524,False,37
94,0,94,False,37
656,0,656,False,141
324,0,324,False,47
856,0,856,False,324
490,0,490,False,53
80,0,80,False,24
459,0,459,False,89
586,0,586,False,67
308,0,308,False,17
1633,0,1633,False,407
583,0,583,False,136
396,0,396,False,46
408,0,408,False,54
670,0,670,False,230
398,0,398,False,43
1222,0,1222,False,101
705,0,705,False,271
398,0,398,False,40
50,0,50,False,16
46,0,46,False,9
739,0,739,False,114
535,0,535,False,34
186,0,186,False,12
246,0,246,False,25
441,0,441,False,52
1290,0,1290,False,136
667,0,667,False,110
47,0,47,False,19
814,0,814,False,128
312,0,312,False,37
355,0,355,False,7
716,0,716,False,98
2466,0,2466,False,1102
415,0,415,False,47
556,0,556,False,94
1188,0,1188,False,362
1268,1,1267,True,798
1091,0,1091,False,89
843,0,843,False,319
176,0,176,False,7
394,0,394,False,41
160,0,160,False,1
592,0,592,False,66
67,0,67,False,0
1015,0,1015,False,293
1039,0,1039,False,84
119,0,119,False,1
168,0,168,False,6
43,0,43,False,14
320,0,320,False,11
1056,0,1056,False,89
196,0,196,False,3
443,0,443,False,78
1109,0,1109,False,314
80,0,80,False,24
760,0,760,False,78
2183,0,2183,False,536
978,0,978,False,339
71,0,71,False,22
275,0,275,False,11
1145,0,1145,False,115
276,0,276,False,40
30,0,30,False,7
611,0,611,False,120
414,0,414,False,17
2262,0,2262,False,593
519,0,519,False,94
1327,0,1327,False,465
523,0,523,False,56
196,0,196,False,5
421,0,421,False,17
551,0,551,False,44
599,0,599,False,116
62,0,62,False,0
831,0,831,False,134
732,0,732,False,257
79,0,79,False,23
298,0,298,False,19
1098,0,1098,False,274
278,0,278,False,15
211,0,211,False,4
545,0,545,False,66
592,0,592,False,70
207,0,207,False,7
407,0,407,False,57
779,0,779,False,216
155,0,155,False,52
409,0,409,False,11
525,0,525,False,89
395,0,395,False,43
360,0,360,False,126
1302,0,1302,False,326
79,0,79,False,28
402,0,402,False,55
462,0,462,False,50
406,0,406,False,57
507,0,507,False,45
1143,0,1143,False,107
78,0,78,False,10
175,0,175,False,2
622,0,622,False,83
167,0,167,False,6
1099,0,1099,False,392
721,0,721,False,287
212,1,211,True,106
732,0,732,False,151
1397,0,1397,False,351
157,0,157,False,23
477,0,477,False,55
847,0,847,False,62
2170,0,2170,False,568
710,0,710,False,124
814,0,814,False,114
336,0,336,False,20
582,0,582,False,135
740,0,740,False,247
58,0,58,False,19
930,0,930,False,330
661,0,661,False,264
219,0,219,False,32
498,0,498,False,67
596,0,596,False,119
694,0,694,False,243
624,0,624,False,86
303,0,303,False,30
544,0,544,False,57
441,0,441,False,20
745,0,745,False,254
645,0,645,False,84
463,0,463,False,54
2064,0,2064,False,677
336,0,336,False,50
1687,0,1687,False,657
1363,0,1363,False,353
150,0,150,False,28
350,0,350,False,12
508,0,508,False,50
697,0,697,False,98
679,0,679,False,82
190,0,190,False,2
442,0,442,False,19
711,0,711,False,115
329,0,329,False,22
507,0,507,False,48
87,0,87,False,21
133,0,133,False,70
320,0,320,False,56
170,0,170,False,1
699,0,699,False,117
736,0,736,False,104
354,0,354,False,33
259,0,259,False,32
57,0,57,False,13
181,0,181,False,12
479,0,479,False,134
42,0,42,False,12
91,0,91,False,24
926,0,926,False,81
50,0,50,False,16
585,0,585,False,43
621,0,621,False,83
499,0,499,False,82
286,0,286,False,5
137,0,137,False,0
439,0,439,False,55
343,0,343,False,11
1154,0,1154,False,300
735,0,735,False,93
550,0,550,False,86
1275,0,1275,False,286
203,0,203,False,4
46,0,46,False,10
617,0,617,False,49
1429,0,1429,False,387
409,0,409,False,105
667,0,667,False,231
671,0,671,False,98
353,0,353,False,29
176,0,176,False,6
360,0,360,False,30
941,0,941,False,84
713,0,713,False,278
873,0,873,False,162
46,0,46,False,13
708,0,708,False,120
230,0,230,False,11
38,0,38,False,0
75,0,75,False,14
339,0,339,False,17
194,0,194,False,2
1,0,1,False,0
149,0,149,False,3
202,0,202,False,8
56,0,56,False,14
50,0,50,False,13
289,0,289,False,36
271,0,271,False,31
339,0,339,False,43
492,0,492,False,90
394,0,394,False,66
407,0,407,False,12
2246,0,2246,False,850
369,0,369,False,23
874,0,874,False,75
606,0,606,False,145
2296,0,2296,False,663
997,0,997,False,159
195,0,195,False,2
1158,0,1158,False,271
51,0,51,False,17
252,0,252,False,16
869,0,869,False,83
153,0,153,False,7
1128,0,1128,False,474
1167,0,1167,False,499
1451,0,1451,False,432
641,0,641,False,166
80,0,80,False,26
460,0,460,False,26
989,0,989,False,242
400,0,400,False,55
370,0,370,False,22
1110,0,1110,False,232
219,0,219,False,28
301,0,301,False,8
307,0,307,False,18
212,0,212,False,4
20,0,20,False,0
414,0,414,False,13
1125,0,1125,False,236
308,0,308,False,40
2020,0,2020,False,735
231,0,231,False,11
285,0,285,False,39
80,0,80,False,24
97,0,97,False,40
359,0,359,False,47
318,0,318,False,22
137,0,137,False,25
662,0,662,False,99
268,0,268,False,30
731,0,731,False,123
347,0,347,False,61
933,0,933,False,62
125,0,125,False,14
286,0,286,False,29
638,0,638,False,96
447,0,447,False,30
1695,0,1695,False,500
1604,1,1603,True,878
46,0,46,False,10
467,0,467,False,85
442,0,442,False,41
314,0,314,False,16
1128,0,1128,False,251
458,0,458,False,49
568,0,568,False,70
465,0,465,False,49
589,0,589,False,105
364,0,364,False,31
186,0,186,False,3
29,0,29,False,0
462,0,462,False,74
620,0,620,False,81
497,0,497,False,58
435,0,435,False,53
558,0,558,False,223
81,0,81,False,26
468,0,468,False,67
1065,0,1065,False,100
56,0,56,False,16
229,0,229,False,10
691,0,691,False,99
622,0,622,False,101
307,0,307,False,34
588,0,588,False,137
684,0,684,False,142
278,0,278,False,5
317,0,317,False,41
1017,0,1017,False,136
721,0,721,False,280
180,0,180,False,29
1727,0,1727,False,706
629,0,629,False,132
568,0,568,False,78
404,0,404,False,103
578,0,578,False,204
1262,0,1262,False,319
416,0,416,False,62
2340,0,2340,False,869
138,0,138,False,20
436,0,436,False,13
651,0,651,False,246
243,0,243,False,11
72,0,72,False,16
277,0,277,False,15
626,0,626,False,86
403,0,403,False,88
409,0,409,False,40
1005,0,1005,False,188
360,0,360,False,60
634,0,634,False,82
749,0,749,False,155
253,0,253,False,5
279,0,279,False,7
119,0,119,False,25
622,0,622,False,225
665,0,665,False,173
487,0,487,False,42
49,0,49,False,9
1105,0,1105,False,386
747,0,747,False,115
708,0,708,False,270
837,0,837,False,183
79,0,79,False,21
351,0,351,False,18
980,0,980,False,299
1280,0,1280,False,104
392,0,392,False,50
508,0,508,False,78
1147,0,1147,False,194
995,0,995,False,314
112,0,112,False,21
286,0,286,False,38
787,0,787,False,111
521,0,521,False,52
1166,0,1166,False,116
265,0,265,False,27
1159,0,1159,False,386
1235,0,1235,False,250
565,0,565,False,87
546,0,546,False,77
531,0,531,False,43
70,0,70,False,16
201,0,201,False,2
562,0,562,False,66
644,0,644,False,71
277,0,277,False,18
574,0,574,False,50
742,0,742,False,270
287,0,287,False,5
