n_puntos,ya_ordenado,n_inversiones,n_empates_temporales,frac_inversiones
229,True,0,26,0.0
550,True,0,179,0.0
533,True,0,97,0.0
325,True,0,39,0.0
719,True,0,281,0.0
557,True,0,74,0.0
292,True,0,10,0.0
394,True,0,41,0.0
243,True,0,13,0.0
476,True,0,55,0.0
1108,True,0,268,0.0
1559,True,0,542,0.0
742,True,0,121,0.0
445,True,0,37,0.0
282,True,0,28,0.0
214,True,0,27,0.0
432,True,0,21,0.0
472,True,0,59,0.0
384,True,0,34,0.0
417,True,0,44,0.0
306,True,0,35,0.0
152,True,0,40,0.0
330,True,0,38,0.0
1037,True,0,104,0.0
989,True,0,82,0.0
229,True,0,11,0.0
46,True,0,15,0.0
849,True,0,255,0.0
219,True,0,9,0.0
91,True,0,32,0.0
47,True,0,15,0.0
225,True,0,2,0.0
312,True,0,18,0.0
606,True,0,73,0.0
283,True,0,33,0.0
548,True,0,45,0.0
478,True,0,44,0.0
42,True,0,14,0.0
224,True,0,34,0.0
353,True,0,35,0.0
1041,True,0,327,0.0
1008,True,0,92,0.0
286,True,0,36,0.0
272,True,0,3,0.0
419,True,0,77,0.0
392,True,0,61,0.0
301,True,0,7,0.0
303,True,0,11,0.0
885,True,0,158,0.0
467,True,0,56,0.0
1231,True,0,300,0.0
238,True,0,7,0.0
155,True,0,4,0.0
212,True,0,7,0.0
943,True,0,83,0.0
788,True,0,111,0.0
1089,True,0,174,0.0
968,True,0,277,0.0
619,True,0,221,0.0
332,True,0,19,0.0
361,True,0,9,0.0
758,True,0,160,0.0
169,True,0,0,0.0
511,True,0,69,0.0
315,True,0,42,0.0
1166,True,0,387,0.0
866,True,0,73,0.0
1134,True,0,489,0.0
689,True,0,80,0.0
918,True,0,88,0.0
461,True,0,24,0.0
319,True,0,7,0.0
2267,True,0,989,0.0
468,True,0,81,0.0
293,True,0,50,0.0
239,True,0,11,0.0
166,True,0,7,0.0
352,True,0,34,0.0
312,True,0,38,0.0
1384,True,0,451,0.0
251,True,0,31,0.0
417,True,0,32,0.0
44,True,0,12,0.0
672,True,0,151,0.0
726,True,0,263,0.0
1114,True,0,473,0.0
611,True,0,86,0.0
1004,True,0,329,0.0
65,True,0,1,0.0
309,True,0,48,0.0
162,True,0,56,0.0
764,True,0,60,0.0
83,True,0,37,0.0
106,True,0,12,0.0
465,True,0,151,0.0
249,True,0,2,0.0
121,True,0,45,0.0
45,True,0,12,0.0
435,True,0,48,0.0
407,True,0,12,0.0
485,True,0,224,0.0
1006,True,0,94,0.0
536,True,0,40,0.0
256,True,0,14,0.0
512,True,0,58,0.0
568,True,0,290,0.0
200,True,0,2,0.0
857,True,0,158,0.0
856,True,0,317,0.0
461,True,0,193,0.0
234,True,0,31,0.0
1473,True,0,443,0.0
131,True,0,14,0.0
462,True,0,40,0.0
647,True,0,81,0.0
187,True,0,1,0.0
222,True,0,4,0.0
687,True,0,88,0.0
258,True,0,47,0.0
277,True,0,5,0.0
502,True,0,116,0.0
148,True,0,3,0.0
796,True,0,118,0.0
298,True,0,10,0.0
218,True,0,2,0.0
884,True,0,77,0.0
481,True,0,52,0.0
578,True,0,44,0.0
1863,True,0,608,0.0
293,True,0,7,0.0
327,True,0,25,0.0
305,True,0,29,0.0
1184,True,0,286,0.0
374,True,0,194,0.0
259,True,0,21,0.0
473,True,0,31,0.0
147,True,0,4,0.0
190,True,0,2,0.0
404,True,0,58,0.0
332,True,0,38,0.0
1168,True,0,387,0.0
200,True,0,12,0.0
342,True,0,17,0.0
157,True,0,6,0.0
767,True,0,66,0.0
590,True,0,79,0.0
173,True,0,5,0.0
371,True,0,30,0.0
144,True,0,33,0.0
440,True,0,51,0.0
52,True,0,11,0.0
656,True,0,86,0.0
648,True,0,95,0.0
47,True,0,9,0.0
1338,True,0,353,0.0
1632,True,0,409,0.0
249,True,0,2,0.0
272,True,0,7,0.0
172,True,0,2,0.0
249,True,0,5,0.0
756,True,0,66,0.0
209,True,0,13,0.0
800,True,0,115,0.0
713,True,0,228,0.0
254,True,0,33,0.0
415,True,0,47,0.0
279,True,0,18,0.0
591,True,0,66,0.0
842,True,0,61,0.0
370,True,0,22,0.0
41,True,0,16,0.0
563,True,0,78,0.0
140,True,0,89,0.0
1146,True,0,111,0.0
214,True,0,2,0.0
650,True,0,51,0.0
306,True,0,6,0.0
967,True,0,202,0.0
231,True,0,30,0.0
1147,True,0,383,0.0
227,True,0,27,0.0
354,True,0,34,0.0
333,True,0,30,0.0
435,True,0,41,0.0
108,True,0,1,0.0
582,True,0,92,0.0
1340,True,0,332,0.0
674,True,0,68,0.0
972,True,0,586,0.0
611,True,0,168,0.0
57,True,0,2,0.0
1311,True,0,138,0.0
465,True,0,47,0.0
325,True,0,7,0.0
833,True,0,53,0.0
80,True,0,22,0.0
405,True,0,49,0.0
724,True,0,233,0.0
656,True,0,98,0.0
188,True,0,2,0.0
146,True,0,0,0.0
254,True,0,33,0.0
368,True,0,104,0.0
416,True,0,53,0.0
459,True,0,23,0.0
780,True,0,126,0.0
522,True,0,64,0.0
155,True,0,60,0.0
49,True,0,11,0.0
479,True,0,70,0.0
427,True,0,47,0.0
313,True,0,39,0.0
375,True,0,55,0.0
51,True,0,17,0.0
356,True,0,39,0.0
629,True,0,82,0.0
67,True,0,20,0.0
486,True,0,26,0.0
701,True,0,98,0.0
1858,True,0,1029,0.0
2341,True,0,580,0.0
34,True,0,2,0.0
702,True,0,275,0.0
479,True,0,63,0.0
471,True,0,45,0.0
687,True,0,55,0.0
395,True,0,88,0.0
433,True,0,57,0.0
526,True,0,57,0.0
1148,True,0,384,0.0
138,True,0,4,0.0
485,True,0,55,0.0
49,True,0,16,0.0
349,True,0,40,0.0
552,True,0,88,0.0
412,True,0,42,0.0
866,True,0,74,0.0
685,True,0,62,0.0
349,True,0,29,0.0
62,True,0,20,0.0
646,True,0,83,0.0
804,True,0,124,0.0
284,True,0,34,0.0
123,True,0,0,0.0
499,True,0,37,0.0
687,True,0,230,0.0
218,True,0,9,0.0
354,True,0,52,0.0
265,True,0,23,0.0
45,True,0,14,0.0
281,True,0,14,0.0
797,True,0,173,0.0
387,True,0,42,0.0
3726,True,0,2429,0.0
1255,True,0,316,0.0
280,True,0,18,0.0
224,True,0,2,0.0
532,True,0,94,0.0
459,True,0,23,0.0
277,True,0,17,0.0
257,True,0,31,0.0
579,True,0,63,0.0
310,True,0,31,0.0
160,True,0,6,0.0
488,True,0,75,0.0
566,True,0,67,0.0
635,True,0,86,0.0
360,True,0,6,0.0
621,True,0,182,0.0
343,True,0,57,0.0
55,True,0,18,0.0
595,True,0,270,0.0
1028,True,0,261,0.0
396,True,0,56,0.0
1139,True,0,193,0.0
598,True,0,238,0.0
891,True,0,203,0.0
876,True,0,153,0.0
156,True,0,1,0.0
379,True,0,43,0.0
79,True,0,24,0.0
454,True,0,86,0.0
216,True,0,29,0.0
522,True,0,91,0.0
671,True,0,83,0.0
164,True,0,63,0.0
173,True,0,3,0.0
47,True,0,13,0.0
1903,True,0,816,0.0
482,True,0,55,0.0
2068,True,0,543,0.0
55,True,0,20,0.0
253,True,0,32,0.0
597,True,0,87,0.0
544,True,0,69,0.0
49,True,0,0,0.0
140,True,0,61,0.0
712,True,0,120,0.0
858,True,0,140,0.0
173,True,0,12,0.0
422,True,0,14,0.0
1528,True,0,427,0.0
973,True,0,119,0.0
313,True,0,17,0.0
341,True,0,33,0.0
305,True,0,14,0.0
747,True,0,74,0.0
291,True,0,10,0.0
426,True,0,55,0.0
685,True,0,122,0.0
200,True,0,3,0.0
282,True,0,29,0.0
570,True,0,77,0.0
1030,True,0,242,0.0
1810,True,0,740,0.0
1072,True,0,393,0.0
374,True,0,12,0.0
787,True,0,117,0.0
1996,True,0,630,0.0
543,True,0,19,0.0
284,True,0,30,0.0
253,True,0,11,0.0
517,True,0,53,0.0
424,True,0,72,0.0
219,True,0,18,0.0
289,True,0,21,0.0
455,True,0,24,0.0
1767,True,0,576,0.0
672,True,0,82,0.0
352,True,0,32,0.0
567,True,0,66,0.0
514,True,0,69,0.0
886,True,0,77,0.0
1099,True,0,189,0.0
815,True,0,115,0.0
187,True,0,3,0.0
99,True,0,36,0.0
311,True,0,49,0.0
159,True,0,0,0.0
554,True,0,62,0.0
428,True,0,42,0.0
103,True,0,16,0.0
170,True,0,1,0.0
1166,True,0,344,0.0
582,True,0,148,0.0
400,True,0,43,0.0
53,True,0,24,0.0
538,True,0,57,0.0
63,True,0,0,0.0
173,True,0,10,0.0
455,True,0,21,0.0
468,True,0,44,0.0
587,True,0,67,0.0
531,True,0,68,0.0
902,True,0,145,0.0
204,True,0,8,0.0
299,True,0,35,0.0
44,True,0,14,0.0
930,True,0,103,0.0
206,True,0,2,0.0
630,True,0,116,0.0
637,True,0,80,0.0
184,True,0,2,0.0
361,True,0,25,0.0
168,True,0,1,0.0
69,True,0,19,0.0
365,True,0,55,0.0
365,True,0,49,0.0
349,True,0,48,0.0
663,True,0,134,0.0
528,True,0,77,0.0
167,True,0,5,0.0
824,True,0,111,0.0
195,True,0,5,0.0
570,True,0,84,0.0
333,True,0,19,0.0
271,True,0,10,0.0
977,True,0,251,0.0
959,True,0,90,0.0
550,True,0,73,0.0
361,True,0,52,0.0
1236,True,0,102,0.0
175,True,0,0,0.0
370,True,0,42,0.0
579,True,0,202,0.0
408,True,0,48,0.0
592,True,0,141,0.0
832,True,0,312,0.0
215,True,0,3,0.0
1050,True,0,83,0.0
711,True,0,113,0.0
599,True,0,240,0.0
355,True,0,24,0.0
347,True,0,45,0.0
2266,True,0,588,0.0
56,True,0,18,0.0
473,True,0,39,0.0
42,True,0,7,0.0
620,True,0,219,0.0
80,True,0,21,0.0
1163,True,0,202,0.0
45,True,0,13,0.0
489,True,0,27,0.0
1058,True,0,287,0.0
570,True,0,90,0.0
1912,True,0,413,0.0
33,True,0,12,0.0
363,True,0,46,0.0
287,True,0,37,0.0
136,True,0,31,0.0
50,True,0,13,0.0
463,True,0,61,0.0
782,True,0,123,0.0
118,True,0,1,0.0
368,True,0,68,0.0
435,True,0,53,0.0
370,True,0,28,0.0
347,True,0,32,0.0
696,True,0,120,0.0
243,True,0,10,0.0
188,True,0,2,0.0
563,True,0,104,0.0
215,True,0,31,0.0
298,True,0,24,0.0
2437,True,0,663,0.0
433,True,0,39,0.0
697,True,0,100,0.0
402,True,0,21,0.0
49,True,0,18,0.0
117,True,0,1,0.0
201,True,0,2,0.0
285,True,0,6,0.0
421,True,0,15,0.0
303,True,0,69,0.0
491,True,0,62,0.0
440,True,0,52,0.0
351,True,0,49,0.0
50,True,0,11,0.0
214,True,0,23,0.0
1309,True,0,358,0.0
139,True,0,0,0.0
119,True,0,2,0.0
154,True,0,47,0.0
120,True,0,2,0.0
294,True,0,44,0.0
306,True,0,30,0.0
2193,True,0,964,0.0
75,True,0,1,0.0
534,True,0,93,0.0
723,True,0,49,0.0
627,True,0,84,0.0
353,True,0,21,0.0
516,True,0,85,0.0
246,True,0,9,0.0
1124,True,0,103,0.0
534,True,0,69,0.0
392,True,0,38,0.0
79,True,0,26,0.0
659,True,0,86,0.0
264,True,0,8,0.0
73,True,0,17,0.0
444,True,0,43,0.0
819,True,0,172,0.0
550,True,0,80,0.0
44,True,0,9,0.0
465,True,0,48,0.0
169,True,0,1,0.0
1043,True,0,96,0.0
80,True,0,24,0.0
967,True,0,190,0.0
302,True,0,30,0.0
456,True,0,23,0.0
487,True,0,68,0.0
61,True,0,22,0.0
47,True,0,12,0.0
950,True,0,322,0.0
576,True,0,135,0.0
975,True,0,294,0.0
45,True,0,12,0.0
668,True,0,90,0.0
654,True,0,197,0.0
33,True,0,9,0.0
423,True,0,15,0.0
642,True,0,159,0.0
630,True,0,125,0.0
456,True,0,24,0.0
48,True,0,16,0.0
323,True,0,22,0.0
860,True,0,264,0.0
80,True,0,26,0.0
470,True,0,51,0.0
47,True,0,16,0.0
87,True,0,23,0.0
613,True,0,151,0.0
461,True,0,58,0.0
411,True,0,45,0.0
752,True,0,109,0.0
705,True,0,59,0.0
633,True,0,100,0.0
272,True,0,43,0.0
116,True,0,14,0.0
442,True,0,50,0.0
1049,True,0,82,0.0
1038,True,0,584,0.0
748,True,0,259,0.0
188,True,0,2,0.0
644,True,0,83,0.0
607,True,0,139,0.0
75,True,0,23,0.0
214,True,0,2,0.0
530,True,0,91,0.0
371,True,0,15,0.0
254,True,0,5,0.0
360,True,0,39,0.0
174,True,0,0,0.0
831,True,0,116,0.0
40,True,0,10,0.0
254,True,0,11,0.0
727,True,0,96,0.0
961,True,0,276,0.0
1109,True,0,83,0.0
869,True,0,265,0.0
554,True,0,81,0.0
233,True,0,12,0.0
396,True,0,131,0.0
471,True,0,20,0.0
83,True,0,22,0.0
641,True,0,89,0.0
260,True,0,34,0.0
396,True,0,36,0.0
409,True,0,48,0.0
427,True,0,60,0.0
760,True,0,254,0.0
321,True,0,13,0.0
606,True,0,144,0.0
872,True,0,310,0.0
321,True,0,28,0.0
321,True,0,23,0.0
480,True,0,78,0.0
184,True,0,3,0.0
163,True,0,101,0.0
100,True,0,42,0.0
53,True,0,0,0.0
475,True,0,26,0.0
654,True,0,101,0.0
189,True,0,2,0.0
342,True,0,31,0.0
243,True,0,8,0.0
331,True,0,38,0.0
256,True,0,13,0.0
256,True,0,5,0.0
226,True,0,1,0.0
1046,True,0,327,0.0
244,True,0,11,0.0
340,True,0,25,0.0
2416,True,0,1788,0.0
679,True,0,92,0.0
287,True,0,6,0.0
418,True,0,15,0.0
930,True,0,103,0.0
157,True,0,25,0.0
418,True,0,30,0.0
471,True,0,39,0.0
59,True,0,18,0.0
323,True,0,26,0.0
1158,True,0,411,0.0
467,True,0,50,0.0
730,True,0,194,0.0
372,True,0,12,0.0
263,True,0,9,0.0
46,True,0,15,0.0
620,True,0,110,0.0
1438,True,0,656,0.0
312,True,0,35,0.0
75,True,0,20,0.0
400,True,0,103,0.0
243,True,0,33,0.0
114,True,0,1,0.0
176,True,0,0,0.0
117,True,0,47,0.0
327,True,0,22,0.0
275,True,0,32,0.0
543,True,0,71,0.0
354,True,0,7,0.0
916,True,0,82,0.0
96,True,0,33,0.0
271,True,0,4,0.0
100,True,0,46,0.0
375,True,0,13,0.0
413,True,0,80,0.0
866,True,0,136,0.0
368,True,0,197,0.0
1074,True,0,270,0.0
53,True,0,18,0.0
232,True,0,7,0.0
718,True,0,231,0.0
713,True,0,276,0.0
331,True,0,51,0.0
269,True,0,4,0.0
655,True,0,165,0.0
328,True,0,34,0.0
31,True,0,0,0.0
112,True,0,41,0.0
137,True,0,50,0.0
598,True,0,143,0.0
26,True,0,2,0.0
1783,True,0,596,0.0
540,True,0,88,0.0
415,True,0,33,0.0
472,True,0,57,0.0
515,True,0,79,0.0
614,True,0,47,0.0
56,True,0,1,0.0
464,True,0,46,0.0
1915,True,0,869,0.0
1496,True,0,500,0.0
215,True,0,5,0.0
645,True,0,45,0.0
211,True,0,3,0.0
50,True,0,15,0.0
679,True,0,83,0.0
859,True,0,324,0.0
944,True,0,116,0.0
671,True,0,181,0.0
363,True,0,7,0.0
1064,True,0,102,0.0
764,True,0,259,0.0
258,True,0,9,0.0
769,True,0,99,0.0
742,True,0,387,0.0
113,True,0,17,0.0
261,True,0,4,0.0
618,True,0,77,0.0
202,True,0,36,0.0
281,True,0,32,0.0
177,True,0,4,0.0
616,True,0,74,0.0
429,True,0,60,0.0
686,True,0,111,0.0
338,True,0,24,0.0
482,True,0,59,0.0
225,True,0,6,0.0
71,True,0,19,0.0
517,True,0,51,0.0
723,True,0,287,0.0
886,True,0,74,0.0
151,True,0,4,0.0
419,True,0,78,0.0
227,True,0,6,0.0
1407,True,0,352,0.0
320,True,0,46,0.0
372,True,0,28,0.0
402,True,0,54,0.0
329,True,0,19,0.0
799,True,0,138,0.0
528,True,0,67,0.0
756,True,0,57,0.0
1250,True,0,513,0.0
46,True,0,10,0.0
684,True,0,122,0.0
83,True,0,20,0.0
398,True,0,55,0.0
157,True,0,32,0.0
783,True,0,247,0.0
236,True,0,31,0.0
1178,True,0,296,0.0
31,True,0,0,0.0
388,True,0,60,0.0
827,True,0,404,0.0
506,True,0,134,0.0
456,True,0,27,0.0
625,True,0,83,0.0
387,True,0,38,0.0
537,True,0,73,0.0
361,True,0,47,0.0
717,True,0,183,0.0
27,True,0,1,0.0
54,True,0,13,0.0
292,True,0,33,0.0
256,True,0,6,0.0
380,True,0,42,0.0
513,True,0,83,0.0
105,True,0,51,0.0
862,True,0,269,0.0
642,True,0,135,0.0
79,True,0,24,0.0
204,True,0,29,0.0
176,True,0,4,0.0
474,True,0,48,0.0
729,True,0,125,0.0
1678,True,0,529,0.0
336,True,0,39,0.0
193,True,0,15,0.0
1455,True,0,433,0.0
416,True,0,11,0.0
269,True,0,27,0.0
312,True,0,45,0.0
636,True,0,74,0.0
474,True,0,80,0.0
705,True,0,145,0.0
45,True,0,13,0.0
440,True,0,19,0.0
179,True,0,41,0.0
282,True,0,17,0.0
582,True,0,79,0.0
880,True,0,191,0.0
879,True,0,311,0.0
229,True,0,9,0.0
272,True,0,33,0.0
221,True,0,33,0.0
592,True,0,71,0.0
618,True,0,127,0.0
266,True,0,10,0.0
489,True,0,43,0.0
366,True,0,64,0.0
253,True,0,12,0.0
1400,True,0,410,0.0
131,True,0,13,0.0
61,True,0,17,0.0
934,True,0,111,0.0
2186,True,0,958,0.0
399,True,0,87,0.0
615,True,0,219,0.0
453,True,0,46,0.0
878,True,0,328,0.0
33,True,0,14,0.0
889,True,0,153,0.0
610,True,0,227,0.0
422,True,0,33,0.0
397,True,0,51,0.0
1113,True,0,399,0.0
918,True,0,89,0.0
78,True,0,21,0.0
1603,True,0,709,0.0
697,True,0,121,0.0
365,True,0,25,0.0
308,True,0,35,0.0
2062,True,0,648,0.0
401,True,0,39,0.0
146,True,0,54,0.0
611,True,0,99,0.0
571,True,0,134,0.0
951,True,0,79,0.0
515,True,0,42,0.0
42,True,0,19,0.0
394,True,0,104,0.0
631,True,0,91,0.0
870,True,0,264,0.0
556,True,0,39,0.0
678,True,0,55,0.0
403,True,0,51,0.0
2001,True,0,603,0.0
1324,True,0,512,0.0
400,True,0,11,0.0
727,True,0,144,0.0
949,True,0,79,0.0
305,True,0,35,0.0
285,True,0,25,0.0
397,True,0,38,0.0
278,True,0,38,0.0
222,True,0,13,0.0
983,True,0,344,0.0
649,True,0,244,0.0
1048,True,0,87,0.0
466,True,0,27,0.0
52,True,0,18,0.0
395,True,0,40,0.0
350,True,0,39,0.0
1444,True,0,494,0.0
179,True,0,16,0.0
531,True,0,73,0.0
404,True,0,36,0.0
151,True,0,3,0.0
1241,True,0,116,0.0
318,True,0,32,0.0
576,True,0,92,0.0
265,True,0,10,0.0
727,True,0,125,0.0
1385,True,0,376,0.0
454,True,0,53,0.0
460,True,0,193,0.0
121,True,0,3,0.0
357,True,0,94,0.0
1125,True,0,275,0.0
561,True,0,85,0.0
493,True,0,68,0.0
704,True,0,145,0.0
125,True,0,16,0.0
360,True,0,9,0.0
47,True,0,11,0.0
631,True,0,80,0.0
1225,True,0,215,0.0
209,True,0,6,0.0
36,True,0,12,0.0
218,True,0,0,0.0
137,True,0,19,0.0
1455,True,0,370,0.0
46,True,0,11,0.0
1140,True,0,303,0.0
208,True,0,1,0.0
570,True,0,106,0.0
256,True,0,32,0.0
1087,True,0,64,0.0
737,True,0,204,0.0
313,True,0,52,0.0
173,True,0,2,0.0
490,True,0,53,0.0
756,True,0,157,0.0
520,True,0,54,0.0
308,True,0,43,0.0
686,True,0,91,0.0
276,True,0,38,0.0
201,True,0,5,0.0
45,True,0,13,0.0
398,True,0,32,0.0
560,True,0,77,0.0
36,True,0,10,0.0
328,True,0,43,0.0
1168,True,0,495,0.0
827,True,0,182,0.0
295,True,0,40,0.0
1150,True,0,302,0.0
126,True,0,49,0.0
119,True,0,2,0.0
463,True,0,25,0.0
1158,True,0,388,0.0
660,True,0,93,0.0
765,True,0,259,0.0
231,True,0,5,0.0
334,True,0,33,0.0
603,True,0,239,0.0
299,True,0,8,0.0
1100,True,0,184,0.0
723,True,0,192,0.0
730,True,0,193,0.0
136,True,0,54,0.0
539,True,0,77,0.0
676,True,0,89,0.0
342,True,0,52,0.0
331,True,0,9,0.0
710,True,0,181,0.0
1087,True,0,115,0.0
857,True,0,297,0.0
359,True,0,36,0.0
68,True,0,16,0.0
718,True,0,125,0.0
42,True,0,8,0.0
37,True,0,13,0.0
1754,True,0,570,0.0
998,True,0,91,0.0
119,True,0,3,0.0
68,True,0,15,0.0
354,True,0,31,0.0
406,True,0,21,0.0
289,True,0,43,0.0
179,True,0,3,0.0
364,True,0,47,0.0
365,True,0,65,0.0
473,True,0,46,0.0
57,True,0,15,0.0
528,True,0,67,0.0
323,True,0,9,0.0
578,True,0,201,0.0
291,True,0,24,0.0
92,True,0,21,0.0
340,True,0,25,0.0
212,True,0,8,0.0
1165,True,0,391,0.0
126,True,0,0,0.0
318,True,0,23,0.0
188,True,0,3,0.0
275,True,0,9,0.0
718,True,0,231,0.0
173,True,0,3,0.0
1148,True,0,383,0.0
1237,True,0,328,0.0
162,True,0,6,0.0
1488,True,0,412,0.0
165,True,0,5,0.0
542,True,0,83,0.0
292,True,0,14,0.0
740,True,0,57,0.0
94,True,0,20,0.0
568,True,0,61,0.0
234,True,0,8,0.0
407,True,0,91,0.0
281,True,0,32,0.0
274,True,0,4,0.0
141,True,0,70,0.0
797,True,0,127,0.0
599,True,0,145,0.0
78,True,0,51,0.0
297,True,0,17,0.0
220,True,0,7,0.0
696,True,0,121,0.0
1126,True,0,235,0.0
62,True,0,35,0.0
475,True,0,40,0.0
450,True,0,72,0.0
655,True,0,70,0.0
765,True,0,114,0.0
1159,True,0,273,0.0
665,True,0,93,0.0
1148,True,0,195,0.0
100,True,0,41,0.0
50,True,0,11,0.0
201,True,0,3,0.0
323,True,0,127,0.0
475,True,0,65,0.0
234,True,0,15,0.0
459,True,0,27,0.0
132,True,0,6,0.0
1264,True,0,107,0.0
1025,True,0,281,0.0
204,True,0,12,0.0
187,True,0,1,0.0
31,True,0,11,0.0
724,True,0,284,0.0
616,True,0,180,0.0
51,True,0,17,0.0
50,True,0,13,0.0
47,True,0,7,0.0
316,True,0,49,0.0
557,True,0,92,0.0
994,True,0,125,0.0
318,True,0,23,0.0
547,True,0,80,0.0
60,True,0,17,0.0
412,True,0,23,0.0
1203,True,0,490,0.0
556,True,0,81,0.0
420,True,0,11,0.0
462,True,0,67,0.0
460,True,0,40,0.0
275,True,0,44,0.0
1015,True,0,102,0.0
728,True,0,126,0.0
166,True,0,5,0.0
1145,True,0,130,0.0
670,True,0,100,0.0
51,True,0,16,0.0
208,True,0,2,0.0
86,True,0,7,0.0
1599,True,0,409,0.0
452,True,0,61,0.0
363,True,0,59,0.0
1305,True,0,314,0.0
666,True,0,85,0.0
257,True,0,68,0.0
210,True,0,4,0.0
780,True,0,122,0.0
607,True,0,146,0.0
871,True,0,150,0.0
507,True,0,56,0.0
599,True,0,146,0.0
373,True,0,49,0.0
722,True,0,92,0.0
422,True,0,19,0.0
316,True,0,44,0.0
308,True,0,19,0.0
1013,True,0,127,0.0
551,True,0,75,0.0
566,True,0,43,0.0
1107,True,0,378,0.0
69,True,0,1,0.0
256,True,0,13,0.0
1150,True,0,380,0.0
281,True,0,21,0.0
535,True,0,126,0.0
577,True,0,222,0.0
238,True,0,7,0.0
85,True,0,25,0.0
621,True,0,181,0.0
149,True,0,23,0.0
128,True,0,1,0.0
309,True,0,37,0.0
285,True,0,6,0.0
152,True,0,2,0.0
51,True,0,18,0.0
125,True,0,3,0.0
378,True,0,31,0.0
378,True,0,42,0.0
509,True,0,51,0.0
685,True,0,174,0.0
774,True,0,170,0.0
800,True,0,194,0.0
395,True,0,55,0.0
147,True,0,20,0.0
123,True,0,0,0.0
594,True,0,142,0.0
271,True,0,11,0.0
399,True,0,29,0.0
46,True,0,10,0.0
23,True,0,10,0.0
857,True,0,323,0.0
280,True,0,32,0.0
1165,True,0,502,0.0
576,True,0,200,0.0
861,True,0,295,0.0
639,True,0,119,0.0
846,True,0,484,0.0
530,True,0,73,0.0
460,True,0,58,0.0
106,True,0,23,0.0
98,True,0,21,0.0
201,True,0,41,0.0
277,True,0,42,0.0
485,True,0,27,0.0
199,True,0,2,0.0
310,True,0,31,0.0
429,True,0,13,0.0
420,True,0,48,0.0
362,True,0,59,0.0
905,True,0,203,0.0
314,True,0,39,0.0
576,True,0,203,0.0
944,True,0,114,0.0
275,True,0,15,0.0
1135,True,0,301,0.0
213,True,0,0,0.0
466,True,0,55,0.0
128,True,0,1,0.0
982,True,0,88,0.0
655,True,0,91,0.0
328,True,0,24,0.0
35,True,0,6,0.0
209,True,0,10,0.0
45,True,0,11,0.0
1247,True,0,101,0.0
284,True,0,25,0.0
69,True,0,20,0.0
217,True,0,2,0.0
53,True,0,0,0.0
626,True,0,132,0.0
287,True,0,21,0.0
590,True,0,115,0.0
455,True,0,164,0.0
52,True,0,9,0.0
647,True,0,63,0.0
195,True,0,2,0.0
581,True,0,57,0.0
863,True,0,262,0.0
363,True,0,27,0.0
1150,True,0,198,0.0
53,True,0,9,0.0
1284,True,0,502,0.0
976,True,0,94,0.0
712,True,0,120,0.0
171,True,0,43,0.0
429,True,0,56,0.0
614,True,0,78,0.0
1074,True,0,574,0.0
239,True,0,24,0.0
554,True,0,74,0.0
49,True,0,12,0.0
279,True,0,35,0.0
248,True,0,11,0.0
176,True,0,0,0.0
349,True,0,175,0.0
1789,True,0,521,0.0
625,True,0,114,0.0
236,True,0,12,0.0
631,True,0,87,0.0
809,True,0,128,0.0
645,True,0,80,0.0
763,True,0,252,0.0
292,True,0,10,0.0
679,True,0,196,0.0
172,True,0,10,0.0
91,True,0,1,0.0
233,True,0,22,0.0
459,True,0,59,0.0
1885,True,0,588,0.0
506,True,0,133,0.0
46,True,0,13,0.0
48,True,0,12,0.0
238,True,0,5,0.0
524,True,0,115,0.0
810,True,0,298,0.0
691,True,0,99,0.0
513,True,0,49,0.0
191,True,0,39,0.0
368,True,0,33,0.0
378,True,0,33,0.0
710,True,0,201,0.0
678,True,0,82,0.0
472,True,0,58,0.0
644,True,0,103,0.0
281,True,0,11,0.0
260,True,0,32,0.0
351,True,0,21,0.0
227,True,0,33,0.0
417,True,0,227,0.0
733,True,0,259,0.0
992,True,0,119,0.0
249,True,0,28,0.0
1720,True,0,487,0.0
273,True,0,6,0.0
696,True,0,281,0.0
122,True,0,1,0.0
271,True,0,27,0.0
399,True,0,58,0.0
552,True,0,65,0.0
872,True,0,137,0.0
44,True,0,12,0.0
1255,True,0,106,0.0
560,True,0,78,0.0
66,True,0,14,0.0
569,True,0,70,0.0
518,True,0,44,0.0
96,True,0,22,0.0
510,True,0,50,0.0
96,True,0,43,0.0
698,True,0,102,0.0
349,True,0,45,0.0
616,True,0,110,0.0
224,True,0,34,0.0
168,True,0,1,0.0
233,True,0,25,0.0
180,True,0,2,0.0
485,True,0,66,0.0
531,True,0,72,0.0
600,True,0,78,0.0
1124,True,0,180,0.0
291,True,0,38,0.0
508,True,0,45,0.0
374,True,0,12,0.0
965,True,0,274,0.0
567,True,0,68,0.0
541,True,0,95,0.0
999,True,0,139,0.0
445,True,0,81,0.0
290,True,0,6,0.0
735,True,0,126,0.0
587,True,0,205,0.0
268,True,0,9,0.0
660,True,0,223,0.0
47,True,0,15,0.0
2274,True,0,593,0.0
1213,True,0,101,0.0
484,True,0,62,0.0
806,True,0,125,0.0
1104,True,0,212,0.0
413,True,0,33,0.0
643,True,0,76,0.0
656,True,0,86,0.0
49,True,0,17,0.0
1168,True,0,93,0.0
546,True,0,89,0.0
324,True,0,9,0.0
565,True,0,91,0.0
123,True,0,41,0.0
271,True,0,31,0.0
